Date,Year,Month,Unemployment_Rate,CPI,Interest_Rate,Mortgage_Rate,ZHVI,GDP_Growth,Median_Household_Income,Population,Poverty_Rate,Marriage_Rate,Divorce_Rate,Unemployment_Rate_lag1,Unemployment_Rate_lag3,Unemployment_Rate_lag6,Unemployment_Rate_lag12,CPI_lag1,CPI_lag3,CPI_lag6,CPI_lag12,Interest_Rate_lag1,Interest_Rate_lag3,Interest_Rate_lag6,Interest_Rate_lag12,Mortgage_Rate_lag1,Mortgage_Rate_lag3,Mortgage_Rate_lag6,Mortgage_Rate_lag12,ZHVI_lag1,ZHVI_lag3,ZHVI_lag6,ZHVI_lag12,GDP_Growth_lag1,GDP_Growth_lag3,GDP_Growth_lag6,GDP_Growth_lag12,Median_Household_Income_lag1,Median_Household_Income_lag3,Median_Household_Income_lag6,Median_Household_Income_lag12,Population_lag1,Population_lag3,Population_lag6,Population_lag12,Poverty_Rate_lag1,Poverty_Rate_lag3,Poverty_Rate_lag6,Poverty_Rate_lag12,Marriage_Rate_lag1,Marriage_Rate_lag3,Marriage_Rate_lag6,Marriage_Rate_lag12,Divorce_Rate_lag1,Divorce_Rate_lag3,Divorce_Rate_lag6,Divorce_Rate_lag12,Unemployment_Rate_ma3,Unemployment_Rate_ma6,Unemployment_Rate_ma12,CPI_ma3,CPI_ma6,CPI_ma12,Interest_Rate_ma3,Interest_Rate_ma6,Interest_Rate_ma12,Mortgage_Rate_ma3,Mortgage_Rate_ma6,Mortgage_Rate_ma12,ZHVI_ma3,ZHVI_ma6,ZHVI_ma12,GDP_Growth_ma3,GDP_Growth_ma6,GDP_Growth_ma12,Median_Household_Income_ma3,Median_Household_Income_ma6,Median_Household_Income_ma12,Population_ma3,Population_ma6,Population_ma12,Poverty_Rate_ma3,Poverty_Rate_ma6,Poverty_Rate_ma12,Marriage_Rate_ma3,Marriage_Rate_ma6,Marriage_Rate_ma12,Divorce_Rate_ma3,Divorce_Rate_ma6,Divorce_Rate_ma12,Unemployment_Rate_mom_pct,Unemployment_Rate_yoy_pct,Unemployment_Rate_3m_pct,CPI_mom_pct,CPI_yoy_pct,CPI_3m_pct,Interest_Rate_mom_pct,Interest_Rate_yoy_pct,Interest_Rate_3m_pct,Mortgage_Rate_mom_pct,Mortgage_Rate_yoy_pct,Mortgage_Rate_3m_pct,ZHVI_mom_pct,ZHVI_yoy_pct,ZHVI_3m_pct,GDP_Growth_mom_pct,GDP_Growth_yoy_pct,GDP_Growth_3m_pct,Median_Household_Income_mom_pct,Median_Household_Income_yoy_pct,Median_Household_Income_3m_pct,Population_mom_pct,Population_yoy_pct,Population_3m_pct,Poverty_Rate_mom_pct,Poverty_Rate_yoy_pct,Poverty_Rate_3m_pct,Marriage_Rate_mom_pct,Marriage_Rate_yoy_pct,Marriage_Rate_3m_pct,Divorce_Rate_mom_pct,Divorce_Rate_yoy_pct,Divorce_Rate_3m_pct,interest_unemployment,mortgage_income,cpi_unemployment,price_to_income,monthly_payment,payment_to_income,real_mortgage_rate,month_sin,month_cos,winter,spring,summer,fall,zhvi_trend,zhvi_seasonal,zhvi_residual,zhvi_diff1,cpi_diff1,mortgage_rate_diff1
2019-08-01,2019,8,5.3,265.335,2.13,3.616,423334.4191,4.8,90799.38149290172,708.253,15.5,9.36,2.4,5.4,5.6,5.9,5.5,265.17,265.967,263.2805,262.536,2.4,2.39,2.4,1.91,3.765,4.072,4.37,4.55,422736.8341,421611.1555,416331.117,410082.8462,4.684763030263626,3.4,2.5,2.5,91373.55820268983,92361.42384784498,93126.38303868278,90816.80349806936,708.253,708.253,708.253,704.147,15.5,15.5,15.5,16.2,10.92,8.58,6.24,9.36,2.4,2.28,2.4,2.5,5.366666666666666,5.533333333333334,5.633333333333334,265.3578333333333,265.23491666666666,263.7475,2.3033333333333332,2.355,2.295,3.7278333333333333,3.9438333333333335,4.288166666666666,422807.6609333334,421420.80008333334,417539.88805833337,4.517162875116249,3.814420087054511,2.626851521580425,91354.60332529027,92026.36888729078,92289.03748592362,708.253,708.253,706.8843333333334,15.5,15.5,15.733333333333334,10.14,8.97,7.800000000000001,2.36,2.34,2.4341666666666666,-1.85185185185186,-3.6363636363636376,-5.357142857142849,0.06222423351056605,1.066139500868446,-0.23762346456515093,-11.250000000000004,11.518324607329845,-10.878661087866115,-3.957503320053124,-20.527472527472522,-11.198428290766206,0.14136099620281062,3.231437994247899,0.408732923102173,2.4598249472159495,92.0,41.176470588235304,-0.6283838794090113,-0.019183680218393118,-1.69122810137331,0.0,0.5831168775837892,0.0,0.0,-4.320987654320985,0.0,-14.28571428571429,0.0,9.090909090909083,0.0,-4.0000000000000036,5.263157894736836,11.289,328330.56347833265,1406.2754999999997,4.662305096572649,1542.7826625991102,20.389337071240526,2.549860499131554,-0.8660254037844384,-0.5000000000000004,0,0,1,0,424008.3820625,444.74212646121987,-1118.7050889612142,597.585000000021,0.16499999999996362,-0.14900000000000002
2019-09-01,2019,9,5.2,265.5,2.04,3.605,423945.0366,4.098633621696128,90209.71540786592,708.253,15.5,7.8,2.52,5.3,5.4,5.8,5.5,265.335,265.5685,264.257,263.056,2.13,2.38,2.41,1.95,3.616,3.8025,4.265,4.6275,423334.4191,422351.7296,418216.8862,411276.6794,4.8,4.066725595085123,2.863073576842426,1.8449875220665783,90799.38149290172,91890.87028027928,93001.4572780276,91502.8959069654,708.253,708.253,708.253,704.147,15.5,15.5,15.5,16.2,9.36,10.14,7.02,7.8,2.4,2.28,2.4,2.625,5.3,5.433333333333334,5.608333333333333,265.335,265.44208333333336,263.95116666666667,2.19,2.2933333333333334,2.3025,3.6620000000000004,3.833833333333333,4.202958333333334,423338.7632666666,422375.4918166667,418595.5844916667,4.527798883986583,4.0203467611967945,2.8146553632162212,90794.21836781916,91561.07857559719,92181.27244433197,708.253,708.253,707.2265000000001,15.5,15.5,15.675000000000002,9.360000000000001,9.1,7.8,2.4399999999999995,2.36,2.4254166666666666,-1.8867924528301772,-5.454545454545457,-3.703703703703709,0.06218553903556412,0.9290797396751982,-0.025793721770450695,-4.225352112676051,4.615384615384621,-14.28571428571428,-0.3042035398230114,-22.096164235548354,-5.19395134779751,0.1442399843835318,3.080251770774245,0.37724647215460205,-14.611799547997329,122.14966619965165,0.7846122356907292,-0.6494164115885548,-1.4132672920147749,-1.8295124067120194,0.0,0.5831168775837892,0.0,0.0,-4.320987654320985,0.0,-16.666666666666664,0.0,-23.076923076923084,5.000000000000004,-4.0000000000000036,10.526315789473696,10.608,325206.02404535667,1380.6000000000001,4.699549651422952,1542.9101646199736,20.524310371369666,2.675920260324802,-1.0,-1.8369701987210297e-16,0,0,0,1,425488.89838333335,-18.025195413761868,-1525.8365879195937,610.617499999993,0.16500000000002046,-0.01100000000000012
2019-10-01,2019,10,5.2,265.263,1.83,3.688,424931.8218,3.191296330769456,89647.91771562136,708.253,15.5,7.02,2.52,5.2,5.4,5.7,5.6,265.5,265.17,265.112,262.088,2.04,2.4,2.42,2.19,3.605,3.765,4.1425,4.83,423945.0366,422736.8341,420273.776,412197.4046,4.098633621696128,4.684763030263626,3.071958320135889,1.041684365971038,90209.71540786592,91373.55820268983,92731.52222200132,92083.3527228095,708.253,708.253,708.253,704.147,15.5,15.5,15.5,16.2,7.8,10.92,7.8,7.02,2.52,2.4,2.28,2.625,5.2333333333333325,5.3500000000000005,5.575,265.366,265.46725,264.21575,2.0,2.195,2.2725,3.636333333333333,3.7580833333333334,4.1077916666666665,424070.4258333333,423151.8327833333,419656.78592500003,4.029976650821861,4.040236429635723,2.993789693616089,90219.00487212966,91047.14449120051,91978.31952706631,708.253,708.253,707.5686666666667,15.5,15.5,15.616666666666665,8.06,8.97,7.8,2.48,2.4,2.4166666666666665,0.0,-7.142857142857128,-3.703703703703709,-0.08926553672317095,1.2114251701718315,0.03507184070594693,-10.29411764705882,-16.43835616438356,-23.749999999999993,2.302357836338431,-23.643892339544514,-2.045152722443555,0.23276253165125382,3.0893977152421703,0.5192326579899431,-22.13755545564452,206.3592423022104,-31.879236790556032,-0.6227685008255546,-2.6448157404947326,-1.88855564017828,0.0,0.5831168775837892,0.0,0.0,-4.320987654320985,0.0,-10.000000000000009,0.0,-35.71428571428572,0.0,-4.0000000000000036,5.000000000000004,9.516,330621.5205352116,1379.3676,4.740007717167028,1562.4047027319943,20.913878325940082,2.4765748298281687,-0.8660254037844386,0.5000000000000001,0,0,0,1,427017.2467291666,-389.32289871237344,-1696.1020304542467,986.7851999999839,-0.2370000000000232,0.08300000000000018
2019-11-01,2019,11,5.2,265.026,1.55,3.695,426383.9969,2.8,89100.91658634943,708.253,15.5,6.24,2.4,5.2,5.3,5.6,5.7,265.263,265.335,265.967,261.12,1.83,2.13,2.39,2.2,3.688,3.616,4.072,4.866,424931.8218,423334.4191,421611.1555,413131.4751,3.191296330769456,4.8,3.4,0.6,89647.91771562136,90799.38149290172,92361.42384784498,92572.42918741294,708.253,708.253,708.253,704.147,15.5,15.5,15.5,16.2,7.02,9.36,8.58,6.24,2.52,2.4,2.28,2.5,5.2,5.283333333333333,5.533333333333334,265.263,265.31041666666664,264.54125,1.8066666666666669,2.055,2.2183333333333333,3.6626666666666665,3.69525,4.010208333333334,425086.95176666667,423947.30635,420761.16274166666,3.363309984155194,3.9402364296357226,3.177123026949422,89652.84990327891,90503.72661428458,91689.02681031101,708.253,708.253,707.9108333333334,15.5,15.5,15.558333333333332,7.0200000000000005,8.58,7.800000000000001,2.48,2.42,2.408333333333333,0.0,-8.771929824561408,-1.8867924528301772,-0.08934529127694324,1.4958639705882293,-0.11645655492112938,-15.300546448087438,-29.545454545454554,-27.2300469483568,0.18980477223426995,-24.0649404027949,2.1847345132743223,0.34174308100736184,3.207821867552507,0.7203708610519666,-12.261359968258123,366.6666666666667,-41.666666666666664,-0.6101660174719359,-3.750050237998437,-1.8705688063360593,0.0,0.5831168775837892,0.0,0.0,-4.320987654320985,0.0,-11.111111111111105,0.0,-33.33333333333333,-4.761904761904767,-4.0000000000000036,0.0,8.06,329227.8867865611,1378.1352000000002,4.785405282411243,1569.093888329025,21.132360228528768,2.1991360294117706,-0.5000000000000004,0.8660254037844384,0,0,0,1,428548.0400375,-625.3156540943338,-1538.7274834056125,1452.1751000000513,-0.23699999999996635,0.006999999999999673
2019-12-01,2019,12,5.4,265.7295,1.55,3.72,428404.894,3.068124769002324,88627.34080419103,708.253,15.5,6.24,2.4,5.2,5.2,5.4,5.8,265.026,265.5,265.5685,261.712,1.55,2.04,2.38,2.27,3.695,3.605,3.8025,4.6375,426383.9969,423945.0366,422351.7296,414045.3448,2.8,4.098633621696128,4.066725595085123,0.9240981049863392,89100.91658634943,90209.71540786592,91890.87028027928,92915.175651468,708.253,708.253,708.253,704.147,15.5,15.5,15.5,16.2,6.24,7.8,10.14,6.24,2.4,2.52,2.28,2.5,5.266666666666667,5.283333333333334,5.5,265.3395,265.33725,264.87604166666665,1.6433333333333338,1.9166666666666667,2.1583333333333337,3.701,3.6814999999999998,3.9337500000000003,426573.5709,424956.1670833333,421957.7918416667,3.019807033257259,3.7738029586219226,3.3557919156174214,89125.39170205394,89959.80503493657,91331.70723970461,708.253,708.253,708.253,15.5,15.5,15.5,6.5,7.93,7.8,2.44,2.44,2.4,3.8461538461538547,-6.896551724137923,3.8461538461538547,0.26544565438861856,1.5350843675490555,0.08644067796608201,0.0,-31.718061674008812,-24.01960784313726,0.6765899864682012,-19.7843665768194,3.1900138696255187,0.47396176092273645,3.468110288001469,1.051989530474895,9.57588460722587,232.0128839618906,-25.1427414062775,-0.5315049500073887,-4.614784202056477,-1.7541066353224721,0.0,0.5831168775837892,0.0,0.0,-4.320987654320985,0.0,0.0,0.0,-19.999999999999996,0.0,-4.0000000000000036,-4.761904761904767,8.370000000000001,329693.70779159066,1434.9393,4.833778043126636,1581.3793037897826,21.411622500784794,2.1849156324509447,-2.4492935982947064e-16,1.0,1,0,0,0,430049.8444375,-739.8561337818408,-905.0943037181844,2020.8970999999437,0.7034999999999627,0.025000000000000355
2020-01-01,2020,1,5.5,266.433,1.55,3.624,430919.5727,1.427055915377221,88220.0,670.917,13.5,5.2,2.205,5.4,5.2,5.4,5.9,265.7295,265.263,265.17,262.304,1.55,1.83,2.4,2.4,3.72,3.688,3.765,4.464,428404.894,424931.8218,422736.8341,414971.8353,3.068124769002324,3.191296330769456,4.684763030263626,1.7249277436140835,88627.34080419103,89647.91771562136,91373.55820268983,93110.0,708.253,708.253,708.253,708.253,15.5,15.5,15.5,15.5,6.24,7.02,10.92,6.24,2.4,2.52,2.4,2.52,5.366666666666666,5.3,5.466666666666668,265.7295,265.54775,265.220125,1.55,1.7750000000000001,2.0875,3.6796666666666664,3.658,3.8637499999999996,428569.48786666663,426319.95684999996,423286.76995833335,2.4317268947931807,3.230851772807522,3.330969263264349,88649.41913018015,89434.2120011549,90924.20723970461,695.8076666666667,702.0303333333335,705.1416666666668,14.833333333333334,15.166666666666666,15.333333333333334,5.8933333333333335,6.976666666666667,7.713333333333334,2.3349999999999995,2.4075,2.37375,1.8518518518518379,-6.779661016949157,5.769230769230771,0.26474290584974636,1.5741277296571932,0.4410716911141144,0.0,-35.416666666666664,-15.300546448087438,-2.580645161290329,-18.817204301075275,-1.7353579175705014,0.5869864549213233,3.8430891071127293,1.4091086129149222,-53.48768310223371,-17.26865541699496,-55.28287669126789,-0.45961077077895096,-5.251852647406297,-1.5928063384037072,-5.271562563095388,-5.271562563095388,-5.271562563095388,-12.903225806451612,-12.903225806451612,-12.903225806451612,-16.666666666666664,-16.666666666666664,-25.92592592592592,-8.124999999999993,-12.5,-12.5,8.525,319709.28,1465.3815,4.884601821582407,1571.977432098548,21.382599393768505,2.049872270342807,0.49999999999999994,0.8660254037844387,1,0,0,0,431535.0244666666,-801.2348558304382,185.78308916383116,2514.6787000000477,0.7035000000000196,-0.09600000000000009
2020-02-01,2020,2,5.7,265.909,1.58,3.4650000000000003,433649.8075,-5.5,87916.08540567601,670.917,13.5,5.2,2.1,5.5,5.2,5.3,5.9,266.433,265.026,265.335,263.2805,1.55,1.55,2.13,2.4,3.624,3.695,3.616,4.37,430919.5727,426383.9969,423334.4191,416331.117,1.427055915377221,2.8,4.8,2.5,88220.0,89100.91658634943,90799.38149290172,93126.38303868278,670.917,708.253,708.253,708.253,13.5,15.5,15.5,15.5,5.2,6.24,9.36,6.24,2.205,2.4,2.4,2.4,5.533333333333334,5.366666666666667,5.45,266.02383333333336,265.6434166666666,265.43916666666667,1.5600000000000005,1.6833333333333333,2.0191666666666666,3.603,3.6328333333333336,3.7883333333333336,430991.4247333333,428039.18825000006,424729.99416666664,-0.3349397718734857,1.5141851061408549,2.6643025965976825,88254.47540328902,88953.66265328396,90490.01577028737,683.3623333333334,695.8076666666667,702.0303333333333,14.166666666666666,14.833333333333334,15.166666666666666,5.546666666666668,6.283333333333332,7.626666666666668,2.235,2.3575,2.3487500000000003,3.6363636363636376,-3.3898305084745783,9.615384615384626,-0.19667233413278584,0.9983648618108631,0.33317485831578786,1.9354838709677358,-34.16666666666666,1.9354838709677358,-4.387417218543044,-20.709382151029743,-6.2246278755074265,0.6335833814401282,4.159835715570592,1.7040533070719288,-485.4088645535768,-320.0,-296.42857142857144,-0.34449625291769204,-5.594867386659386,-1.3297631787268616,0.0,-5.271562563095388,-5.271562563095388,0.0,-12.903225806451612,-12.903225806451612,0.0,-16.666666666666664,-16.666666666666664,-4.761904761904756,-12.49999999999999,-12.49999999999999,9.006,304629.23593066743,1515.6813,4.93254227026813,1551.0551601254006,21.17094026152254,2.466635138189137,0.8660254037844386,0.5000000000000001,1,0,0,0,433088.92,-652.9475532262675,1213.8350532262791,2730.2347999999765,-0.5240000000000009,-0.1589999999999998
2020-03-01,2020,3,5.8,265.385,0.65,3.45,436430.5874,-17.789609810197856,87726.78617503656,670.917,13.5,5.8500000000000005,2.1,5.7,5.4,5.2,5.8,265.909,265.7295,265.5,264.257,1.58,1.55,2.04,2.41,3.4650000000000003,3.72,3.605,4.265,433649.8075,428404.894,423945.0366,418216.8862,-5.5,3.068124769002324,4.098633621696128,2.863073576842426,87916.08540567601,88627.34080419103,90209.71540786592,93001.4572780276,670.917,708.253,708.253,708.253,13.5,15.5,15.5,15.5,5.2,6.24,7.8,7.02,2.1,2.4,2.52,2.4,5.666666666666665,5.466666666666666,5.45,265.90900000000005,265.62425,265.53316666666666,1.2600000000000005,1.4516666666666669,1.8724999999999998,3.5130000000000003,3.6069999999999998,3.720416666666667,433666.6558666667,430120.1133833334,426247.80260000005,-7.2875179649402115,-2.1338554658414757,0.9432456476776592,87954.29052690421,88539.84111447906,90050.45984503813,670.917,689.585,698.919,13.5,14.5,15.0,5.416666666666667,5.958333333333333,7.529166666666666,2.135,2.2875,2.32375,1.754385964912264,0.0,7.407407407407396,-0.19705989643072908,0.426857188267471,-0.1296431145205834,-58.86075949367089,-73.02904564315354,-58.06451612903225,-0.43290043290044045,-19.109026963657673,-7.258064516129037,0.641250117469494,4.355085076906695,1.873389756373811,223.44745109450645,-721.3465820119557,-679.8202859912566,-0.21531808401837882,-5.671600486025108,-1.0161137872161996,0.0,-5.271562563095388,-5.271562563095388,0.0,-12.903225806451612,-12.903225806451612,12.5,-16.66666666666665,-6.25,0.0,-12.49999999999999,-12.49999999999999,3.77,302657.41230387613,1539.233,4.97488402834242,1558.086158357589,21.31279933472757,3.023142811732529,1.0,6.123233995736766e-17,0,1,0,0,434855.98832083336,-266.0244830873906,1840.623562254046,2780.779900000023,-0.5240000000000009,-0.015000000000000124
2020-04-01,2020,4,11.2,265.559,0.05,3.306,438740.4351,-29.10155012294439,87622.89442481393,670.917,13.5,6.5,1.995,5.8,5.5,5.2,5.7,265.385,266.433,265.263,265.112,0.65,1.55,1.83,2.42,3.45,3.624,3.688,4.1425,436430.5874,430919.5727,424931.8218,420273.776,-17.789609810197856,1.427055915377221,3.191296330769456,3.071958320135889,87726.78617503656,88220.0,89647.91771562136,92731.52222200132,670.917,670.917,708.253,708.253,13.5,13.5,15.5,15.5,5.8500000000000005,5.2,7.02,7.8,2.1,2.205,2.52,2.28,7.5666666666666655,6.466666666666666,5.908333333333334,265.6176666666667,265.67358333333334,265.57041666666663,0.7600000000000003,1.155,1.6749999999999998,3.407,3.5433333333333334,3.6507083333333337,436273.61000000004,432421.5489333333,427786.6908583333,-17.46371997771408,-7.515996541460449,-1.737880055912364,87755.2553351755,88202.33723267783,89624.74086193916,670.917,683.3623333333335,695.8076666666666,13.5,14.166666666666666,14.833333333333334,5.850000000000001,5.871666666666667,7.420833333333333,2.065,2.2,2.3000000000000003,93.10344827586205,96.49122807017542,103.63636363636361,0.06556512236939316,0.16860798454991777,-0.32803744280924807,-92.3076923076923,-97.93388429752066,-96.7741935483871,-4.173913043478262,-20.193120096560047,-8.7748344370861,0.5292588940112308,4.3939594032628815,1.8149239197925215,63.58734358671536,-1047.3289377720812,-2139.271889024182,-0.11842648608525463,-5.509052018964189,-0.6768369702857324,0.0,-5.271562563095388,0.0,0.0,-12.903225806451612,0.0,11.111111111111093,-16.666666666666664,25.0,-5.000000000000004,-12.49999999999999,-9.523809523809524,0.5599999999999999,289681.28896843485,2974.2608,5.0071438290191095,1538.349332789352,21.067772429398865,3.1373920154500823,0.8660254037844387,-0.4999999999999998,0,1,0,0,436954.22579166666,341.66447160011455,1444.544836733231,2309.847699999984,0.17400000000003502,-0.14400000000000013
2020-05-01,2020,5,8.8,265.733,0.05,3.2325,439883.5358,-28.1,87616.2143231633,670.917,13.5,7.15,1.995,11.2,5.7,5.2,5.6,265.559,265.909,265.026,265.967,0.05,1.58,1.55,2.39,3.306,3.4650000000000003,3.695,4.072,438740.4351,433649.8075,426383.9969,421611.1555,-29.10155012294439,-5.5,2.8,3.4,87622.89442481393,87916.08540567601,89100.91658634943,92361.42384784498,670.917,670.917,708.253,708.253,13.5,13.5,15.5,15.5,6.5,5.2,6.24,8.58,1.995,2.1,2.4,2.28,8.6,7.066666666666666,6.175000000000001,265.55899999999997,265.79141666666663,265.55091666666664,0.2500000000000003,0.9049999999999999,1.4800000000000002,3.3295,3.46625,3.58075,438351.51943333336,434671.47208333324,429309.38921666675,-24.99705331104742,-12.66599654146045,-4.362880055912364,87655.29830767127,87954.88685548014,89229.30673488237,670.917,677.1396666666667,692.6963333333333,13.5,13.833333333333334,14.666666666666666,6.500000000000001,6.023333333333333,7.301666666666667,2.03,2.1325,2.27625,-21.42857142857142,57.14285714285716,54.38596491228071,0.06552216268322919,-0.08798083972823001,-0.0661880568164297,0.0,-97.90794979079497,-96.83544303797468,-2.2232304900181576,-20.6164047151277,-6.709956709956721,0.2605414519724958,4.333941372668448,1.4375028403535106,-3.4415696714201527,-926.4705882352941,410.90909090909093,-0.007623694348934951,-5.137653066608072,-0.34108784658576363,0.0,-5.271562563095388,0.0,0.0,-12.903225806451612,0.0,10.000000000000009,-16.666666666666664,37.5,0.0,-12.49999999999999,-5.000000000000004,0.44000000000000006,283219.41279962537,2338.4504,5.020572267337816,1528.142856331442,20.92958982265606,3.32048083972823,0.49999999999999994,-0.8660254037844387,0,1,0,0,439420.6875458333,843.3881610098344,-380.53990684311634,1143.10070000001,0.17399999999997817,-0.07350000000000012
2020-06-01,2020,6,8.6,266.51,0.08,3.1625,440122.6549,-8.543304630365558,87703.11665062224,670.917,13.5,8.450000000000001,1.995,8.8,5.8,5.4,5.4,265.733,265.385,265.7295,265.5685,0.05,0.65,1.55,2.38,3.2325,3.45,3.72,3.8025,439883.5358,436430.5874,428404.894,422351.7296,-28.1,-17.789609810197856,3.068124769002324,4.066725595085123,87616.2143231633,87726.78617503656,88627.34080419103,91890.87028027928,670.917,670.917,708.253,708.253,13.5,13.5,15.5,15.5,7.15,5.8500000000000005,6.24,10.14,1.995,2.1,2.4,2.28,9.533333333333331,7.6000000000000005,6.441666666666666,265.93399999999997,265.9215,265.629375,0.060000000000000296,0.66,1.2883333333333333,3.2336666666666667,3.3733333333333335,3.527416666666667,439582.2086,436624.43223333335,430790.29965833336,-21.91495158443665,-14.601234774688429,-5.413715908033254,87647.40846619982,87800.84949655201,88880.32726574427,670.917,670.917,689.585,13.5,13.5,14.5,7.366666666666667,6.391666666666667,7.160833333333334,1.995,2.065,2.2525,-2.272727272727282,59.25925925925923,48.27586206896552,0.2923987611625156,0.35452246783787,0.42391242911241633,59.999999999999986,-96.63865546218487,-87.6923076923077,-2.1655065738592327,-16.8310322156476,-8.333333333333337,0.05435963852684633,4.207612767877245,0.8459690055170555,-69.59678067485567,-310.07821724412986,-51.97587399883202,0.09918521147056492,-4.557311968951694,-0.026980954673405666,0.0,-5.271562563095388,0.0,0.0,-12.903225806451612,0.0,18.181818181818187,-16.666666666666664,44.44444444444444,0.0,-12.49999999999999,-5.000000000000004,0.688,277361.10640759283,2291.986,5.018323997005612,1515.4954245995864,20.735802545810678,2.80797753216213,1.2246467991473532e-16,-1.0,0,0,1,0,442222.51667083334,1060.1467294126217,-3160.00850024594,239.1191000000108,0.7769999999999868,-0.06999999999999984
2020-07-01,2020,7,8.6,267.287,0.09,3.016,440610.2295,17.264345651148464,87874.94712286947,670.917,13.5,9.1,2.1,8.6,11.2,5.5,5.4,266.51,265.559,266.433,265.17,0.08,0.05,1.55,2.4,3.1625,3.306,3.624,3.765,440122.6549,438740.4351,430919.5727,422736.8341,-8.543304630365558,-29.10155012294439,1.427055915377221,4.684763030263626,87703.11665062224,87622.89442481393,88220.0,91373.55820268983,670.917,670.917,670.917,708.253,13.5,13.5,13.5,15.5,8.450000000000001,6.5,5.2,10.92,1.995,1.995,2.205,2.4,8.666666666666666,8.116666666666667,6.708333333333333,266.51,266.0638333333333,265.80579166666666,0.07333333333333364,0.41666666666666674,1.0958333333333334,3.137,3.2720000000000002,3.4650000000000003,440205.4734,438239.5417,432279.74927500007,-6.459652993072365,-11.961686485393223,-4.365417356292851,87731.42603221834,87743.34068369691,88588.77634242592,670.917,670.917,686.4736666666666,13.5,13.5,14.333333333333334,8.233333333333334,7.041666666666667,7.009166666666666,2.03,2.0475,2.2275,0.0,59.25925925925923,-23.214285714285708,0.2915462834415239,0.7983557717690326,0.6507028569922024,12.5,-96.25,79.99999999999999,-4.632411067193676,-19.893758300132802,-8.771929824561408,0.11078152750640946,4.228019410244244,0.42617325653466764,-302.0804173338923,268.5212152593543,-159.32448813967756,0.19592288029142146,-3.828909750958309,0.2876562109824121,0.0,-5.271562563095388,0.0,0.0,-12.903225806451612,0.0,7.692307692307665,-16.666666666666675,39.99999999999999,5.263157894736836,-12.49999999999999,5.263157894736836,0.7739999999999999,265030.8405225743,2298.6681999999996,5.014059682834575,1489.147816214386,20.33545894438669,2.2176442282309674,-0.4999999999999997,-0.8660254037844388,0,0,1,0,445280.55405416666,802.7852856626156,-5473.109839829256,487.57459999999264,0.7769999999999868,-0.14650000000000007
2020-08-01,2020,8,8.4,268.0375,0.1,2.935,442754.5165,35.2,88139.97722536909,670.917,13.5,7.8,2.1,8.6,8.8,5.7,5.3,267.287,265.733,265.909,265.335,0.09,0.05,1.58,2.13,3.016,3.2325,3.4650000000000003,3.616,440610.2295,439883.5358,433649.8075,423334.4191,17.264345651148464,-28.1,-5.5,4.8,87874.94712286947,87616.2143231633,87916.08540567601,90799.38149290172,670.917,670.917,670.917,708.253,13.5,13.5,13.5,15.5,9.1,7.15,5.2,9.36,2.1,1.995,2.1,2.4,8.533333333333331,8.566666666666666,6.966666666666666,267.27816666666666,266.41858333333334,266.031,0.0900000000000003,0.17,0.9266666666666666,3.0378333333333334,3.183666666666667,3.4082500000000002,441162.4669666667,439756.99319999997,433898.090725,14.640347006927636,-5.178353152059889,-1.832084022959517,87906.01366628695,87780.6559869791,88367.15932013153,670.917,670.917,683.3623333333334,13.5,13.5,14.166666666666666,8.450000000000001,7.4750000000000005,6.879166666666666,2.065,2.0475,2.2025,-2.3255813953488302,58.49056603773586,-4.545454545454552,0.28078432546290166,1.018523752991518,0.8672238675663246,11.111111111111116,-95.30516431924883,100.0,-2.6856763925729443,-18.83296460176991,-9.203402938901773,0.48666300880788604,4.587412816866321,0.6526683693170332,103.88841089762599,633.3333333333334,-225.26690391459076,0.3015991601440726,-2.928879276276275,0.5977922080426135,0.0,-5.271562563095388,0.0,0.0,-12.903225806451612,0.0,-14.28571428571428,-16.666666666666664,9.090909090909083,0.0,-12.49999999999999,5.263157894736836,0.8400000000000001,258690.83315645828,2251.5150000000003,5.023310992784817,1480.9484292345924,20.162679535728333,1.916476247008482,-0.8660254037844384,-0.5000000000000004,0,0,1,0,448548.8253166666,444.74212646121987,-6239.050943127819,2144.287000000011,0.750500000000045,-0.08099999999999996
